,request_id,function name,duration (ms),billed duration (ms),memory size (mb),max_memory_used (mb),init duration (ms)
289,c3ce2ef7-e197-4a11-bbd1-d828af9d6682,fn298,2.49,138,1024,27,134.59
290,366ee3d6-8ad2-45e9-86a5-5d50376b5396,fn302,1.99,594,1024,74,591.27
291,e35b8b97-5513-44ea-9998-d631dd5aa154,fn303,2.04,709,1024,82,706.65
292,285cd692-f76e-4478-98ba-dcde10f5d4fd,fn296,1.34,858,1024,84,856.42
293,5f672f51-51ba-469e-b459-5170e8ee048e,fn307,2.50,463,1024,59,459.87
294,9d8bda29-912b-43e0-9049-5bc004fb3bbc,fn308,2.09,393,1024,52,390.15
295,45475d3f-989f-4a5d-9a50-d09ced110e6c,fn306,1.68,441,1024,49,438.74
296,02e228e9-6762-4bef-9c8e-d85908e44266,fn310,2.29,90,1024,27,87.04
297,5cd3f275-bd28-46b9-9cfd-3c63b4a389a2,fn309,1.12,315,1024,52,313.87
298,a3714e03-2ba2-4b44-a6d0-0206cc59397d,fn312,1.63,507,1024,51,504.89
299,0b929762-4dd2-4b2b-8a35-5aa247bad23e,fn313,1.29,304,1024,39,302.10
300,15c76145-6d7c-4e33-bd09-bfd89d87b78b,fn314,1.64,132,1024,26,129.75
301,4775bcf7-21f9-4f14-986e-475fbffa50cf,fn304,1.57,399,1024,50,396.77
302,b3990607-1e90-4610-8e2f-70821a29adde,fn316,1.12,168,1024,25,166.07
303,511aded3-da30-4642-8d7d-1e4acd2ef3ec,fn311,1.55,316,1024,51,314.43
304,f8821988-5b18-487a-b73a-af1f8daf7eed,fn305,1.34,344,1024,50,342.30
305,a27573d2-0547-4c3b-8a85-d7db7b30c64d,fn319,2.14,402,1024,45,398.98
306,a88bf7dd-7cea-402d-81d8-3aa45648d1b5,fn320,1.55,378,1024,45,375.79
307,2a4345f5-5f28-4fe7-87ce-00962a747ee2,fn321,5.71,299,1024,45,292.58
308,c8e4f4a4-07ee-41e1-b42e-40dc0f24d2ae,fn322,1.73,144,1024,26,142.27
309,1251923b-96f8-4b56-b1e8-f59e2af7d20d,fn317,1.66,124,1024,25,121.77
310,77c20e87-92f7-4ede-8704-cc486012a350,fn323,1.46,171,1024,26,168.89
311,c721c113-ee8e-4330-b76c-fa7cfcc29268,fn318,1.37,944,1024,81,942.32
312,38fee892-9bad-4b61-8924-8a3321249481,fn326,1.35,672,1024,63,669.97
313,0a16dc24-26d0-4922-9f77-1f1a0a880e1c,fn325,1.27,367,1024,44,365.41
314,89448969-0ac7-4b76-a3c6-c35f0dc11d37,fn324,1.24,110,1024,26,108.23
315,140920c2-589b-4019-97af-d820de6ce5d3,fn328,1.31,625,1024,63,623.18
316,68792229-c67f-4327-8700-40087b4a5fd2,fn330,2.36,712,1024,81,709.13
317,fafff516-0cd2-4884-b3fe-d70aa8f10814,fn332,1.20,755,1024,81,753.70
318,4cf374bf-d04c-45d0-beab-3c77bd773f22,fn333,1.48,569,1024,69,566.57
319,a74016cd-04de-4635-ba7a-50f0fe07f5eb,fn315,1.47,137,1024,26,135.24
320,ec5def64-2c7c-4b58-b503-49718fcb789e,fn335,1.33,139,1024,25,137.46
321,ada3c52e-bc83-4d4f-a1b2-0dd310d8f4b9,fn336,1.49,389,1024,52,387.07
322,b432e990-b425-4fc0-a142-edd1f43850a8,fn329,2.69,1053,1024,82,1050.27
323,cd220a58-3a74-41a1-9378-2d1cebd8b0d1,fn337,2.67,425,1024,52,422.11
324,2cf73934-06d3-4ed6-b275-826344a09f2c,fn331,1.15,748,1024,81,746.76
325,23da36c3-dd5e-4ba1-a04f-e23fd932666e,fn339,1.63,341,1024,52,338.72
326,71f888b1-297a-4290-9bae-d04535acbe08,fn338,1.74,402,1024,52,399.75
327,41620eb1-fffa-4809-bc20-feda99d25f47,fn342,1.68,379,1024,51,377.28
328,04c8d075-9b41-4030-a1e5-c2aa99e02e2d,fn343,1.37,333,1024,51,331.38
329,a10369c8-fbf2-4b12-87bf-4522a8219d0a,fn341,1.56,327,1024,51,324.83
330,d34b8299-dc7b-4c24-8a51-966e00f33f09,fn345,2.25,809,1024,82,806.50
331,6c7ee01b-2683-4d69-bc37-db3845a56609,fn347,1.02,81,1024,26,79.11
332,5c4ff32d-7e92-4c71-a225-31de381d59f7,fn340,2.47,421,1024,42,418.34
333,20b588fe-9c74-4f44-a9e2-881a4f77a1fd,fn344,1.40,166,1024,26,164.20
334,3977f721-94c0-42ea-93d8-575c71e32e69,fn348,1.14,165,1024,25,162.97
335,2bdc2430-30c7-4416-b0fa-0186670b9b5c,fn334,1.25,648,1024,69,646.00
336,797aa569-b50d-4a20-bcf8-901ba6b90546,fn350,1.40,135,1024,28,133.09
337,19e7c75d-19b4-4b43-8a23-66662547e417,fn351,1.32,124,1024,28,121.85
338,dba55959-3645-4163-8400-0984b3e62855,fn346,2.47,98,1024,26,95.15
339,5ab8ea73-5128-4414-bad8-928680e78378,fn352,1.07,236,1024,43,234.57
340,e1cac274-c354-4270-aa32-dde7799f7539,fn349,1.47,153,1024,28,150.84
341,eccdc520-8436-4dfc-a663-c29d2b50a186,fn356,1.93,498,1024,69,496.06
342,322ff3ed-29c9-4d9e-b254-a3cb37356e8c,fn358,1.07,969,1024,99,967.50
343,59862d42-bdcd-473a-9bd3-9eab05e987f1,fn354,2.50,854,1024,78,851.13
344,27032135-7176-44be-9cb9-ad25228423d6,fn359,1.60,585,1024,52,583.32
345,f240d6e8-aed5-42e9-9df4-68925c1db169,fn355,1.20,661,1024,69,659.00
346,561769d9-30de-4f00-9a99-7b364e1b3eea,fn360,1.69,351,1024,43,349.04
347,361478c3-98b2-4c4c-81c8-8ef6aae6323e,fn353,1.09,123,1024,28,121.80
348,0152a3bb-dc01-455b-909d-86561d82b6be,fn362,1.61,454,1024,62,452.12
349,e4447386-cea2-4a44-922f-2e322911617f,fn364,2.63,571,1024,69,567.81
350,83b33399-c2bc-4452-8cda-8cdb8c841f80,fn361,4.27,1570,1024,107,1565.23
351,64d29002-a97a-48d3-9319-d917298215af,fn365,2.01,753,1024,69,750.42
352,92c6d448-63a3-444b-91ec-f74d536cfce2,fn366,1.72,674,1024,70,671.59
353,be4664ee-052e-4053-a1e8-3d23d127d07b,fn357,1.54,1163,1024,100,1160.69
354,ab438224-f060-4278-9599-6c8447c5266f,fn367,2.09,1882,1024,136,1879.28
355,b827b6e1-44db-4b6e-a9cf-cbdba708ef50,fn368,1.20,100,1024,26,97.85
356,4bc0da84-f292-4572-9f32-f4029bdf40f4,fn369,1.64,143,1024,26,141.24
357,b3a22230-0cb7-47a6-ae43-904c36a3ae4e,fn372,1.34,438,1024,57,436.64
358,41984d9c-7686-4324-b2d2-f3e74539618a,fn370,2.49,259,1024,28,256.46
359,aa0b0ffa-a24f-443c-b836-a040b8c22188,fn373,1.51,504,1024,54,502.25
360,dc218950-8cfb-48d6-8c46-1f1c5a2bdcb1,fn374,2.63,496,1024,54,492.39
361,7b233662-dc93-40b6-a15a-55415e028e38,fn377,1.65,708,1024,54,705.72
362,8967cc04-7e1f-4a52-9853-cf648ba176c4,fn380,1.43,303,1024,44,300.81
363,bf8f120e-c6a2-4977-8e63-d59e8583d368,fn371,1.18,448,1024,48,446.04
364,ebf32bbc-39e6-49c4-9f64-0cc48c2f9331,fn376,1.76,495,1024,54,492.65
365,8e3633c6-eda7-4a58-b1f6-55d42174ba65,fn383,1.56,279,1024,39,277.31
366,0c2ce4c3-7388-4254-8383-a898d76091e5,fn382,1.53,269,1024,39,266.89
367,9f838c36-ba0f-45d4-afe5-322030ea73c0,fn378,1.41,455,1024,54,452.72
368,c57fc387-99bd-4a29-ae76-66ce0fe596a8,fn385,2.14,132,1024,26,128.93
369,3893a214-9802-4e2e-a867-14d0185462b4,fn379,1.92,579,1024,54,576.58
370,5213784c-23b4-4299-87f3-112b2529e6b3,fn384,1.87,272,1024,39,269.74
371,7a552320-8a59-4167-81fd-42fc051c7fb0,fn381,1.05,179,1024,39,177.06
372,b21c80a3-4409-4fb5-8bea-40fce1780175,fn386,1.32,134,1024,26,132.40
373,ec4f2abf-d045-4f0c-8548-e98d17ca2867,fn389,2.08,259,1024,44,256.36
374,ef448b09-7587-429b-afca-ba19e8b3cb42,fn387,2.58,178,1024,27,175.40
375,dfe4145f-5982-41f9-9b83-ad0478c2ce3b,fn390,1.69,180,1024,28,177.93
376,1e9566e6-e211-4ed0-8366-a0e811aa2116,fn391,3.46,588,1024,44,583.66
377,94eb75a3-4e1e-4f89-8db3-f9b80ca92db7,fn392,1.30,903,1024,81,901.46
378,3fb4f404-4930-4d72-bcff-5d217995a646,fn394,2.30,776,1024,81,773.35
379,75196174-bf12-4856-b27f-a22f7068c956,fn393,1.33,838,1024,81,836.08
380,f237d520-174c-4a32-8445-8680b297c9a6,fn398,1.51,380,1024,42,377.90
381,93156aba-25e1-4866-99d5-6c91fbf94b2f,fn401,1.28,362,1024,43,360.56
382,6dd028dd-ab97-40af-95ba-aadf3a6f8557,fn400,1.70,422,1024,43,420.18
383,4c873028-df89-404f-815d-b862f1b71ddb,fn395,2.17,351,1024,47,347.99
384,e487cb03-6ebf-4902-a6c0-fdfc9b2a2447,fn402,1.18,362,1024,42,360.07
385,8914622c-cc62-4418-bfba-5b981ee0f014,fn397,2.14,405,1024,42,402.02
386,9b367a2e-fdbd-45c5-89bc-82a22e8569f7,fn396,2.41,457,1024,43,454.39
387,75b5aec0-6717-4395-be63-27871ac8bcaa,fn404,1.47,385,1024,42,383.00
388,1563bb5b-e819-49e9-a34c-79d280f7511e,fn403,1.25,319,1024,42,316.79
389,2447cb59-7612-4048-a27d-ac2408a95353,fn405,2.12,528,1024,43,525.47
390,bc224ae6-ee81-4915-88bc-c054350472c5,fn409,2.40,229,1024,40,225.62
391,b2a4b754-61cb-45d8-aa7c-8a9bc0551017,fn408,2.28,566,1024,40,562.83
392,3213842f-aa2e-4262-a8cf-3bd6ec583ade,fn410,1.42,247,1024,39,245.11
393,ffce2238-548f-4cba-a646-33b9b28bcd93,fn407,1.66,141,1024,26,138.98
394,9be88623-6a7b-44c6-b85c-bf008e6051e0,fn411,1.17,232,1024,39,229.96
395,7b0292ae-3538-4998-89a3-aa3d5c057199,fn413,1.48,312,1024,39,310.24
396,c83c4b16-79b5-48af-bf55-8abfcbfaff8d,fn415,1.00,234,1024,46,232.10
397,81e049aa-18f9-42cf-ba61-c6eabdb9afe6,fn416,1.37,165,1024,25,163.49
398,94d6b47f-634c-46bb-b393-ad50d1012869,fn414,1.54,506,1024,39,504.26
399,35c57f1c-ca98-49fd-a7d2-4c137497c91b,fn417,1.22,102,1024,27,100.31
400,5ca3f081-fb39-44aa-8912-b182d6bf917b,fn418,1.45,114,1024,26,111.87
401,1af82b45-0056-48cf-aaec-109c6355a828,fn419,1.63,1006,1024,70,1003.93
402,8c708636-fa0f-4849-b8dd-678d365a46f1,fn420,1.44,674,1024,70,672.50
403,42396594-8a47-4452-a863-342af64bc95d,fn421,2.43,334,1024,43,330.61
404,fc8d7809-e29d-4d59-a106-1248c8d5081c,fn423,1.46,869,1024,81,867.43
405,82edb063-f754-4165-8237-e8bf8903ac44,fn424,1.31,110,1024,25,108.07
406,390eb908-f5ec-4c02-895d-e475df390030,fn422,1.55,305,1024,43,302.79
407,134365b3-676f-4f20-96f5-3cc521bd1957,fn412,1.80,338,1024,39,335.89
408,5b482204-8820-47ce-b92e-4228a0d6953b,fn425,1.55,155,1024,26,153.02
409,6fc9faa3-f041-48f3-ab7e-ac7904872eb7,fn427,2.27,89,1024,26,86.03
410,c43d0829-125f-46fb-afbd-385394a8d84d,fn428,14.43,138,1024,26,123.55
411,3c31d7cb-b699-41fc-91ee-cf636351c6f0,fn430,1.14,188,1024,39,186.02
412,45a82771-072e-4c61-8dcd-48ea0efa7796,fn431,1.52,247,1024,39,245.37
413,06d15c1d-9dc9-41c7-a928-1d9c2c9903a5,fn432,1.59,366,1024,39,363.54
414,1a85f53e-9b2a-4444-ab94-b1d151e90e0a,fn426,1.30,158,1024,26,155.71
415,9a4b02f6-3d0f-4be9-9ce8-4a2d881a62e1,fn433,2.41,316,1024,40,313.24
416,eeea6035-3a08-4e96-83ca-e2a6792094ac,fn434,2.60,392,1024,40,388.87
417,75a436e0-fad9-44d9-8abd-243b53f5eedb,fn429,2.06,284,1024,40,281.27
418,465bdedf-a721-4be4-85c6-b7b61dee9c07,fn435,1.32,383,1024,42,381.58
419,3cbabade-140d-4c72-b737-6e832e2b42bd,fn437,1.32,286,1024,43,283.74
420,7c38620f-ae5b-4590-ac7b-8b00feb16260,fn439,1.63,183,1024,26,181.36
421,5c1565a4-5cb5-4125-bdbf-25e9a1febe5a,fn438,1.58,140,1024,26,138.38
422,056260f3-27e5-418a-a83f-9e54b881910d,fn440,10.07,282,1024,26,271.80
423,dce0a768-2891-4873-a8a5-30e13b2af16e,fn441,1.55,104,1024,26,102.27
424,4b88c517-0b4f-4865-976b-d40237c5b71f,fn443,1.32,104,1024,26,102.41
425,ca2a1d5c-b4b7-400b-9491-3ed192e3a607,fn444,1.55,191,1024,26,188.57
426,58913be5-1891-48b6-95ad-c0b2d1921965,fn442,1.42,138,1024,26,136.45
427,92e8e922-edf7-4900-bb81-79167d8fc648,fn436,1.61,297,1024,42,294.39
428,e0b8b62e-25d7-4b91-96a9-ad2bc8a201f1,fn447,1.32,298,1024,43,296.63
429,ae1b9743-be31-4b5f-b889-7fcd76d9b6e6,fn448,1.48,323,1024,43,321.31
430,8cd686e3-afe0-4913-aa48-c3bfce5acaba,fn449,1.46,289,1024,43,287.07
431,c469db20-397a-4678-aad7-67d10b14e66e,fn446,1.64,247,1024,26,245.19
432,f0ca6e0a-32d1-40ea-90d8-7dc77e056e89,fn450,2.27,228,1024,44,225.64
433,122ba3b0-74ed-41e9-8a6f-4b219a7b822f,fn453,1.58,306,1024,42,303.49
434,e7b4ee65-5bc1-4195-9916-c1ba48582b2e,fn451,1.34,339,1024,43,337.32
435,63406c1b-2ebf-4242-b762-ff6324571395,fn454,1.49,657,1024,57,655.29
436,f853331d-84f3-4ada-8534-6411a79cb6d9,fn452,1.68,368,1024,43,366.23
437,6a01cefb-89d6-4595-a3b6-701f456bb835,fn457,1.34,1684,1024,205,1682.31
438,b510a765-fc41-4ebb-90ef-313f6ef4624d,fn445,8.07,149,1024,26,140.76
439,0b365376-2783-4734-a351-19bb55906f07,fn456,2.72,610,1024,57,607.17
440,e5dc8b11-f99b-4cd4-b446-5cba841a56b9,fn458,1.24,376,1024,56,374.00
441,2fd4c44f-0e3b-464c-97d3-ca9bccb288d9,fn460,2.20,485,1024,57,482.32
442,ed94ddce-cb5d-40ab-a82a-079e07692740,fn459,1.59,1400,1024,142,1397.76
443,f229a276-086d-4b5f-8a5c-844f25036052,fn461,1.97,163,1024,26,160.82
444,491554c4-a9d4-4dd2-abaa-acdffad21651,fn462,1.49,533,1024,58,531.40
445,e785e2c6-5e13-41b5-a4ba-83b468714e9a,fn463,1.64,607,1024,74,604.36
446,1e7391cc-17d5-4d0d-85eb-1737f2d24cad,fn464,1.99,1658,1024,100,1655.54
447,b3a7a25d-7ef3-40c9-99ac-db69be7ba422,fn465,2.36,601,1024,71,598.63
448,03a54d6d-1a0c-45f5-b29c-fdb9c37f3ac7,fn466,1.20,255,1024,57,252.80
449,23533a4c-558f-464c-8f68-fc8fb9d3af06,fn467,1.67,353,1024,57,350.50
450,95fea74f-b57b-4732-99c6-0741086f92ee,fn469,1.93,1255,1024,127,1253.01
451,62ae2519-d5b1-49b7-a7d4-5ed1f9b19d63,fn471,1.31,527,1024,57,525.66
452,69e704c3-d993-41aa-a1f5-1d85585c92fa,fn472,1.40,379,1024,57,377.30
453,c2544de6-697f-460f-aa38-22f41fbd192d,fn473,3.93,1760,1024,139,1755.72
454,b9a8a392-5543-4c0c-bf1e-06af15323aa3,fn468,1.19,284,1024,56,282.43
455,8c4defb9-7f3c-4018-8b2e-06f117d86cd2,fn474,1.53,406,1024,58,404.44
456,6dafc5cb-9216-40f0-8b7c-d7a8e4e5c554,fn475,1.10,351,1024,63,349.75
457,42ae7fe1-5954-4efc-a08e-31d2ddb75cc8,fn470,2.72,566,1024,57,562.33
458,2cd109cf-59e6-44ab-a805-08d1e05d8dc9,fn477,2.40,420,1024,57,417.55
459,9b07e09e-d043-48fd-8204-7bec0e2de64b,fn478,2.37,374,1024,57,370.77
460,eef50b58-5d0e-4b25-849a-17c6654dcb7b,fn480,1.41,427,1024,57,424.75
461,b06b79f3-2cda-4eeb-a1b4-5d0c675ab51b,fn481,1.32,1398,1024,99,1395.84
462,3ac19ded-8cda-41aa-9b2b-829d9e34e365,fn482,2.17,1296,1024,100,1293.22
463,d31a798b-3d1f-49b6-88c8-d36f5afd9994,fn476,1.53,204,1024,25,202.11
464,08d95eb9-e431-4131-8c6c-2f808cdce48c,fn479,1.18,136,1024,27,134.60
465,df5160de-c19e-4504-a321-fdac99930561,fn485,1.17,421,1024,56,419.44
466,06ba4b00-70ae-43c8-8689-ee127ffc345b,fn483,1.35,1192,1024,98,1190.40
467,84b66000-86a4-41e4-b20c-82c9e4e54bc3,fn487,1.30,357,1024,42,355.63
468,bc107178-ec92-4a0a-94b2-dc73f209e182,fn488,2.58,162,1024,27,159.29
469,69daa8e3-616b-485c-b905-a62f9b6e93fd,fn486,1.25,268,1024,42,266.54
470,e982b596-5296-4ef6-b671-743e4919292f,fn484,2.50,461,1024,56,457.92
471,0c4e11e2-6947-44a7-9bc2-42a108f74da5,fn489,1.52,151,1024,26,149.38
472,80364486-700e-48e2-998a-dde31aac73e0,fn490,1.36,412,1024,59,410.05
473,01554166-83b4-4da3-ad0e-2e2d5b009d9e,fn493,1.46,259,1024,38,257.14
474,d66d3938-e751-4ff3-8238-721977be590d,fn495,1.21,839,1024,81,836.92
475,4ca50f9b-a0a2-491e-84b9-7c5a295e74f2,fn496,1.26,296,1024,44,294.58
476,eb6fed4b-b6d7-4590-96ae-da2f26206105,fn492,1.16,154,1024,25,151.95
477,98288cbb-dcb7-4970-9340-f98791fa9d94,fn494,2.72,838,1024,82,834.81
478,2a3261a6-39ae-4602-9d27-49bda575d9e8,fn499,1.24,177,1024,28,174.89
479,c6dab8d7-bbb7-4da2-9b85-d7e659bb274d,fn497,5.17,1262,1024,103,1256.74
480,c91ab8b4-2101-47d0-9499-35bb519aed5f,fn491,1.58,243,1024,37,240.45
481,b8b67f6a-ec70-4fd5-ad9a-95a57f213b3a,fn502,3.44,323,1024,26,318.99
482,ac79451f-78d8-4d1a-abf7-f4ed73b14077,fn501,1.50,186,1024,28,183.69
483,dccd7615-e1df-48f6-b341-9532fca6d61b,fn498,1.60,274,1024,27,272.20
484,168cf2ba-b303-4ac0-8e2a-f96678495391,fn504,1.24,323,1024,43,321.52
485,3447b2b1-5c2c-4780-890b-bd9fa43e6140,fn505,2.45,399,1024,43,396.11
486,58fb7655-b653-4c52-803f-4e04a1d37d56,fn506,1.13,274,1024,43,272.49
487,9388ad61-120f-484e-bf29-5d50b59de71a,fn503,1.45,140,1024,25,138.24
488,5adf55fc-ba99-49a5-94b1-5bb1291dbd1f,fn508,1.56,1276,1024,81,1273.92
489,9b226915-7ca0-4d24-b995-e9e035f4a807,fn509,1.11,120,1024,27,118.56
490,c9b6a6d4-964b-495b-a983-ded07148b4ff,fn510,1.94,138,1024,28,135.89
491,ac6f904f-63c1-42b1-8905-bcaf98e5b2c6,fn406,1.67,140,1024,26,138.03
492,11f5a877-8e07-4771-b33f-120096075b2b,fn514,1.64,130,1024,26,127.72
493,bc1b3e72-1a0d-464b-9af6-840b2c776711,fn513,1.38,213,1024,26,211.06
494,cf9d823c-8ed7-4dc9-8046-0ade2bdce952,fn515,2.53,123,1024,26,119.94
495,2a96e59b-6a60-4aeb-b686-28b695eeb21d,fn511,1.37,166,1024,26,163.69
496,8707f1f6-f9ec-4e92-a0ea-713ba0110a51,fn516,1.39,295,1024,39,293.12
497,1dca4386-5e0e-4a8d-b65e-bf4381beab67,fn517,1.43,170,1024,27,168.36
498,3b722add-193c-487a-9639-c2b759d52f4c,fn520,1.57,235,1024,26,233.35
499,27618156-8ce3-4bdf-91f4-7c72664ef093,fn521,1.31,188,1024,25,185.94
500,9e56dbdb-5a7c-456d-af59-a56c9ab7df88,fn519,1.62,398,1024,44,395.80
501,2c31a944-5b26-4847-9c5d-c785a40df71a,fn523,9.96,953,1024,71,942.88
502,81190c65-eec7-4bad-816f-a45badcfbb4b,fn526,1.30,369,1024,48,367.08
503,714f3c7b-a4cd-4360-9d3c-29b6ce012c27,fn527,1.34,751,1024,68,749.10
504,b4a4b324-901e-4350-aa7c-5323720700a7,fn528,1.36,146,1024,26,144.42
505,38d49295-1ece-4690-ba45-26fec79e9062,fn524,1.81,246,1024,32,244.07
506,02a68f8c-e7e0-4e22-b577-dad61ff3f055,fn531,2.21,573,1024,54,570.30
507,6685e77d-ce31-4ed3-8ffb-2b5e9d1e1868,fn522,3.55,388,1024,42,384.28
508,64691a62-5712-4cf3-a288-8ba6e9e2379c,fn533,1.47,406,1024,54,403.55
509,a6fb8a1f-782f-468c-b0ec-09c3d23d0283,fn534,2.38,214,1024,33,210.77
510,c222c70c-cd5a-47f5-aaab-53376170e81b,fn532,1.65,401,1024,54,399.13
511,4a2a2cd9-4e47-4b3a-8660-1054bd598834,fn536,1.49,970,1024,81,968.28
512,5dedfdcc-185a-42e4-9ea9-3aa9aeb0b232,fn537,1.10,419,1024,54,417.20
513,5971da39-755f-4c75-bb19-3155f82fa51a,fn535,1.43,801,1024,84,798.69
514,aface63d-7524-4a75-9379-aa0e617caa6f,fn530,1.58,602,1024,65,600.28
515,d43ecae0-eb8e-4170-9f43-7f76c5819117,fn540,1.41,218,1024,26,216.49
516,eb182a8c-0a85-40be-be14-e0cc4a00bf73,fn539,1.33,146,1024,26,144.59
517,b6e7be68-33b3-4630-bd37-b65fca0ed0ee,fn529,1.33,670,1024,60,668.23
518,4bf54374-b5d8-466b-a3ed-f01b69f1fb05,fn542,1.31,189,1024,30,186.99
519,1282a472-77e5-410a-a269-98af6a229011,fn543,1.36,362,1024,43,359.65
520,e79453c4-45a6-4727-bcb8-b9a42a3af11a,fn541,1.86,159,1024,26,157.13
521,08d20013-fffb-4a32-9eb5-68ed963bb3ae,fn544,1.54,115,1024,26,113.35
522,ef43cf80-87ca-4a89-a745-119abaea6489,fn545,1.09,109,1024,31,107.83
523,998cc07b-e03d-43d1-9ce8-6cce07668d46,fn546,2.42,544,1024,46,540.89
524,2b8a8f24-80a7-4fe3-a7f3-5ceb2ed8563a,fn548,1.42,312,1024,39,310.49
525,46edd13f-952e-4f40-8fc7-a50838bba042,fn538,1.58,138,1024,26,136.28
526,a8ddc764-1774-4292-acfa-1ea3ec086ed5,fn550,1.37,334,1024,50,332.41
527,8b97e5f5-e684-46c2-98c3-ec1c6cb9e9c0,fn553,1.89,175,1024,25,172.81
528,930bcaf0-af0b-49be-9a09-f9044ba0f954,fn551,7.78,532,1024,51,523.80
529,00b449e8-78bf-4ef4-951a-b3d180dd1c18,fn552,1.82,381,1024,51,378.19
530,fef5a27a-15e3-4055-a0f9-87a894c54c72,fn555,1.40,763,1024,81,760.75
531,b3b66172-8fbf-4ac6-a827-02e57ce8cf1f,fn556,2.23,782,1024,81,779.58
532,0e32132a-3266-466f-994a-188c60582061,fn558,1.33,382,1024,52,380.55
533,79c65e62-e6eb-4cad-a3dd-e0b9402099ed,fn559,2.76,504,1024,43,500.50
534,591ab9f6-ec27-4da8-a2e4-a32cb5c92fa7,fn560,1.34,606,1024,70,603.76
535,e387e658-7cc1-4dc7-b9b0-f46dc913d6d2,fn562,1.28,326,1024,46,324.56
536,052b1043-d331-47b0-a88a-b6ee59e61527,fn561,1.12,709,1024,81,707.03
537,8e9d40f0-f2ff-476c-9a3b-e5db359e2d97,fn554,1.40,904,1024,81,901.78
538,cb4fe15f-8ffe-4037-96a6-343a8cf972b0,fn565,1.38,308,1024,58,305.67
539,82030c95-fdbe-40f6-84ba-ee85809c91b7,fn566,1.33,522,1024,58,520.58
540,19db901c-9d26-41bc-8b3d-8ad0bb901241,fn567,1.35,417,1024,58,415.62
541,09349e5d-17fe-4853-a6ae-4f91b7fcee3e,fn563,2.37,770,1024,63,767.46
542,f287c953-cdc8-4943-b51f-51232a8ecf34,fn557,1.57,840,1024,81,837.94
543,352e6b68-191c-41d6-96cf-78edec625ca4,fn568,1.39,131,1024,27,129.41
544,e5ecf3d0-7c15-4a32-94a7-0bae0468e94a,fn571,1.41,437,1024,48,435.34
545,e423fa11-b751-4945-b112-d26cf0b71e09,fn570,1.79,368,1024,33,365.37
546,0a8be39a-ace1-46d9-b98d-669314ca5b68,fn572,1.20,267,1024,43,265.18
547,8aff49d9-67a4-4a33-b475-6fe1042cacb6,fn575,1.30,399,1024,45,397.29
548,4367db8a-8dda-4d2c-acd8-a2daa9c6be3f,fn576,1.82,445,1024,39,442.72
549,21a36d17-0685-4d57-bc5c-d1e6db540748,fn577,1.49,215,1024,39,213.14
550,9612ff36-1285-4455-9f53-64dcd9720b60,fn564,2.83,1017,1024,63,1013.34
551,28ca27dd-b4d4-43f2-a6df-d7404321006d,fn578,1.45,369,1024,39,366.71
552,26d78cd8-1840-4a18-a75f-214558a671db,fn580,1.42,314,1024,43,311.68
553,2e2a76c9-67df-439f-8f24-a44a49d743be,fn582,1.07,354,1024,46,352.32
554,cf017d30-0314-43b3-8639-54e93747756b,fn585,1.56,355,1024,43,352.67
555,9cd1ff35-d59b-4282-a8b4-03b70c026540,fn579,1.35,311,1024,43,309.23
556,0dafacc3-9fd4-43a1-bd94-051ba8ae8279,fn581,1.25,271,1024,45,269.75
557,dd069b1a-bd03-4782-9991-895c332903cf,fn587,1.56,182,1024,38,179.59
558,054966e0-0975-4cf4-8280-fd1ffd9feb29,fn589,1.30,366,1024,54,363.90
559,5401119e-11f3-4c31-8940-37eabd7f5894,fn588,2.31,405,1024,54,402.06
560,a9713d61-b12f-44d4-913c-deae8eb83cc6,fn584,1.44,299,1024,44,296.95
561,0d985ee9-4e74-44f6-b018-29bd4f1dbd95,fn586,2.44,2039,1024,166,2036.27
562,fbdb36ed-7119-4b64-b09e-eef0dd809ea7,fn593,1.74,489,1024,54,486.68
563,f3973a75-d859-47be-849d-bbb74ba43869,fn594,1.53,824,1024,54,821.50
564,71456829-6736-4c91-92e8-9233fde2b41c,fn595,1.22,374,1024,54,372.38
565,ad9955bc-dbd3-41ff-a2da-a57737cb281b,fn596,14.95,502,1024,59,486.21
566,797860f8-f437-4c76-be01-c29e19fed991,fn592,1.99,348,1024,54,345.84
567,9cba31d8-1ff9-4fc1-a84c-3e58febd4843,fn597,1.19,1183,1024,87,1181.67
568,404a4576-4b81-48d9-bc8f-205f60a1dd0e,fn598,24.69,1517,1024,98,1491.35
569,2837daf8-ef84-4744-add2-ba4b18b7c620,fn591,1.27,548,1024,54,546.08
570,0cca9580-f3f1-4dde-b9bd-83ee1ab0aff8,fn599,3.04,602,1024,42,598.88
571,bc72b087-bb32-449f-934b-c3fddb97daba,fn601,1.19,140,1024,27,138.81
572,905120de-1e5c-49aa-8667-659221d36d0c,fn590,1.14,376,1024,54,374.35
573,a12e6ff2-fe1b-4860-8d11-d52d90d1aec9,fn600,1.46,141,1024,28,138.72
574,93406ec5-af22-4bba-bc5c-7a51084bbcf2,fn602,1.83,201,1024,27,199.15
575,85957bb5-3a8f-437f-922e-22a5042cbc5d,fn605,1.54,238,1024,37,235.46
576,a6335237-675e-42c9-831e-053937e52727,fn604,2.52,208,1024,37,205.41
577,8f1c70dc-58e3-4316-bcd0-f720e071c449,fn607,1.40,209,1024,36,207.04
578,f124d0b2-5ad7-4e19-ab92-6df9d6201436,fn608,1.58,222,1024,37,220.32
